"ID","prompt","response","set","lab","responseorder","rating","rater1","rater2","rater3","rater4"
82,"haarfoehn","trocknen",12,7,1,0.5,1,1,0,0
82,"haarfoehn","verstärken",12,7,2,0,0,0,0,0
82,"haarfoehn","basteln",12,7,3,1,1,1,1,1
82,"haarfoehn","wärmen",12,7,4,0.75,1,1,0,1
82,"haarfoehn","abtauen",12,7,5,1.25,1,2,1,1
82,"haarfoehn","enteisen",12,7,6,1,1,1,1,1
82,"haarfoehn","verteilen",12,7,7,0.5,1,0,1,0
83,"haarfoehn","haare trocknen",12,7,1,0,0,0,0,0
83,"haarfoehn","nasse gegenstände trocken",12,7,2,1,1,1,1,1
83,"haarfoehn","den hund nach waschen trocknen",12,7,3,0.5,1,1,0,0
83,"haarfoehn","nägel schneller trocknen",12,7,4,1,1,1,1,1
83,"haarfoehn","wärme erzeugen",12,7,5,0.75,1,1,0,1
83,"haarfoehn","aufwärmen",12,7,6,0.75,1,1,0,1
83,"haarfoehn","griller anheizen (kohle)",12,7,7,1.25,1,1,1,2
83,"haarfoehn","klebstoff trocknen",12,7,8,1,1,1,1,1
83,"haarfoehn","als ventilator verwenden im sommer",12,7,9,2,3,2,2,1
83,"haarfoehn","haare stylen",12,7,10,0.25,0,0,1,0
83,"haarfoehn","haare glätten",12,7,11,0,0,0,0,0
83,"haarfoehn","locken drehen",12,7,12,0.5,1,1,0,0
83,"haarfoehn","frisuren gestalten",12,7,13,0,0,0,0,0
83,"haarfoehn","wasserflecken auf kleidung trocknen",12,7,14,0.75,1,0,1,1
84,"haarfoehn","als heizgerät verwenden",12,7,1,1.25,2,1,1,1
84,"haarfoehn","haare föhnen verw",12,7,2,0,0,0,0,0
84,"haarfoehn","trocknen von bekleidung verw",12,7,3,1,1,1,1,1
84,"haarfoehn","statt dem handtuch verw",12,7,4,1,1,1,1,1
85,"haarfoehn","Föhnen",12,7,1,0,0,0,0,0
85,"haarfoehn","töten",12,7,2,1,1,1,1,1
85,"haarfoehn","wiederbeleben",12,7,3,0.5,0,0,2,0
85,"haarfoehn","trocknen",12,7,4,0.5,1,1,0,0
85,"haarfoehn","verjagen",12,7,5,1.25,2,1,1,1
85,"haarfoehn","antrieb",12,7,6,1.25,1,2,1,1
85,"haarfoehn","wärme erzeugen",12,7,7,0.75,1,1,0,1
85,"haarfoehn","werfen",12,7,8,0,0,0,0,0
85,"haarfoehn","auseinander bauen",12,7,9,0.25,0,1,0,0
85,"haarfoehn","feuer machen",12,7,10,1.25,1,1,1,2
86,"haarfoehn","haare föhnen",12,7,1,0,0,0,0,0
86,"haarfoehn","wäsche trocknen",12,7,2,0.75,1,0,1,1
86,"haarfoehn","fingernägel trocken",12,7,3,1,1,1,1,1
86,"haarfoehn","zum basteln",12,7,4,0.75,1,0,1,1
86,"haarfoehn","farbe auftragen - verrinnen lassen",12,7,5,1.5,1,2,2,1
86,"haarfoehn","autoscheibe enteisen",12,7,6,1,1,1,1,1
86,"haarfoehn","katze trocknen",12,7,7,0.75,1,1,1,0
86,"haarfoehn","griller anfeuern",12,7,8,1.25,1,1,1,2
87,"haarfoehn","Holzkohlrn zünedn",12,7,1,1.25,1,1,1,2
87,"haarfoehn","als pistiolenattrappe",12,7,2,1,1,1,1,1
87,"haarfoehn","zum fondue machen",12,7,3,1.25,2,0,2,1
87,"haarfoehn","zum maulwurf ärgern",12,7,4,1.25,2,2,1,0
87,"haarfoehn","als turboladerersatz",12,7,5,1,1,1,2,0
87,"haarfoehn","für geräuschkulisse",12,7,6,1,1,1,1,1
87,"haarfoehn","für aufblasen gummiboot",12,7,7,1.25,1,1,1,2
87,"haarfoehn","um heisse luft eines dampfplauderer zu erzeugen",12,7,8,1.25,0,2,3,0
88,"haarfoehn","haare föhnen",12,7,1,0,0,0,0,0
88,"haarfoehn","trocknen",12,7,2,0.5,1,1,0,0
88,"haarfoehn","haare schön legen",12,7,3,0.25,1,0,0,0
88,"haarfoehn","haare glätten",12,7,4,0,0,0,0,0
88,"haarfoehn","hefte trocknen",12,7,5,1,1,1,1,1
88,"haarfoehn","gewand trocknen",12,7,6,1,1,1,1,1
88,"haarfoehn","finger nägel trocknen",12,7,7,1,1,1,1,1
88,"haarfoehn","aufwärmen",12,7,8,0.75,1,1,0,1
88,"haarfoehn","katze föhnen",12,7,9,0.75,1,1,1,0
88,"haarfoehn","hund föhnen",12,7,10,0.75,1,1,1,0
88,"haarfoehn","deko",12,7,11,0.5,0,1,1,0
88,"haarfoehn","haare stylen",12,7,12,0.25,0,0,1,0
88,"haarfoehn","kind föhnen",12,7,13,0.25,0,0,1,0
88,"haarfoehn","mann föhnen",12,7,14,0,0,0,0,0
88,"haarfoehn","frau föhnen",12,7,15,0.25,1,0,0,0
88,"haarfoehn","geschirr trocknen",12,7,16,1,1,1,1,1
88,"haarfoehn","wäsche trocknen",12,7,17,0.75,1,0,1,1
88,"haarfoehn","schuhe trocknen",12,7,18,1,1,1,1,1
89,"haarfoehn","fönen",12,7,1,0,0,0,0,0
89,"haarfoehn","werfen",12,7,2,0,0,0,0,0
89,"haarfoehn","verlieren",12,7,3,0,0,0,0,0
89,"haarfoehn","verkaufen",12,7,4,0,0,0,0,0
89,"haarfoehn","selbstmord",12,7,5,1,1,1,1,1
89,"haarfoehn","mord",12,7,6,1,1,1,1,1
89,"haarfoehn","papier trocknen",12,7,7,1,1,1,1,1
89,"haarfoehn","geld trocknen",12,7,8,1.25,2,1,1,1
89,"haarfoehn","kurzschluss verursachen",12,7,9,0.75,1,1,0,1
89,"haarfoehn","lärmen",12,7,10,0.75,1,1,1,0
89,"haarfoehn","wärmen",12,7,11,0.75,1,1,0,1
90,"haarfoehn","haare trocknen",12,7,1,0,0,0,0,0
90,"haarfoehn","selbstmord",12,7,2,1,1,1,1,1
90,"haarfoehn","foltern",12,7,3,1,1,1,1,1
90,"haarfoehn","papier trocknen",12,7,4,1,1,1,1,1
90,"haarfoehn","bücher trocknen",12,7,5,1,1,1,1,1
90,"haarfoehn","generell etwas trocknen",12,7,6,1,1,1,1,1
90,"haarfoehn","kurzschluss",12,7,7,0.75,1,1,0,1
90,"haarfoehn","zum wärmen",12,7,8,1.5,2,1,1,2
90,"haarfoehn","heizkörper",12,7,9,1.25,2,1,1,1
90,"haarfoehn","verkaufen",12,7,10,0,0,0,0,0
90,"haarfoehn","verschenken",12,7,11,0,0,0,0,0
90,"haarfoehn","jemanden bewerfen",12,7,12,0.5,1,1,0,0
90,"haarfoehn","kaputt machen",12,7,13,0,0,0,0,0
90,"haarfoehn","haarföhn weitwurf",12,7,14,1.25,2,2,1,0
90,"haarfoehn","föhnen",12,7,15,0,0,0,0,0
90,"haarfoehn","kleine insekten rösten",12,7,16,2,1,2,3,2
91,"haarfoehn","zum haare föhnen",12,7,1,0,0,0,0,0
91,"haarfoehn","ein bild trocken",12,7,2,0.75,1,1,0,1
91,"haarfoehn","in die wanne werfen",12,7,3,1,1,1,1,1
91,"haarfoehn","gewand trocknen",12,7,4,1,1,1,1,1
91,"haarfoehn","von der decke hängen lassen",12,7,5,0.5,1,0,1,0
91,"haarfoehn","zurückgeben",12,7,6,0,0,0,0,0
91,"haarfoehn","verschenken",12,7,7,0,0,0,0,0
91,"haarfoehn","einheizen",12,7,8,1.25,2,1,1,1
91,"haarfoehn","sich aufwärmen",12,7,9,1,1,1,1,1
91,"haarfoehn","etwas auftauen",12,7,10,1.25,1,2,1,1
91,"haarfoehn","etwas aufblasen",12,7,11,1.25,1,2,1,1
91,"haarfoehn","etwas schmelzen",12,7,12,1,1,1,1,1
91,"haarfoehn","als lasso verwenden",12,7,13,1.75,1,2,2,2
92,"haarfoehn","dekoration",12,7,1,0.5,0,1,1,0
92,"haarfoehn","wind für fotoshooting",12,7,2,1,1,1,1,1
92,"haarfoehn","trocken der kleidung",12,7,3,1,1,1,1,1
92,"haarfoehn","kabel als lasso",12,7,4,1.25,0,1,2,2
92,"haarfoehn","wäscheleine",12,7,5,2,1,2,3,2
92,"haarfoehn","blumen in die löcher stecken",12,7,6,1,0,2,2,0
92,"haarfoehn","metronom",12,7,7,0.75,1,0,2,0
92,"haarfoehn","fleisch platt hauen",12,7,8,1,1,1,1,1
92,"haarfoehn","keksausstecher",12,7,9,1.25,2,0,3,0
93,"haarfoehn","haare föhnen",12,7,1,0,0,0,0,0
93,"haarfoehn","wäsche trocknen",12,7,2,0.75,1,0,1,1
93,"haarfoehn","einbrecher vertreiben",12,7,3,0.75,1,1,1,0
93,"haarfoehn","fenster zerschlagen",12,7,4,0.5,0,2,0,0
93,"haarfoehn","etwas wärmen",12,7,5,1,1,1,1,1
93,"haarfoehn","selbstmord",12,7,6,1,1,1,1,1
93,"haarfoehn","verschenken",12,7,7,0,0,0,0,0
93,"haarfoehn","sich den kopf wärmen",12,7,8,1,1,1,1,1
93,"haarfoehn","hund verschönern",12,7,9,1,1,1,2,0
93,"haarfoehn","katze verschönern",12,7,10,1,1,2,1,0
93,"haarfoehn","mann frisur verpassen",12,7,11,0,0,0,0,0
94,"haarfoehn","kleidung trocknen",12,7,1,1,1,1,1,1
94,"haarfoehn","gebläse für griller",12,7,2,1,1,1,0,2
94,"haarfoehn","staub wegblasen",12,7,3,1.5,2,1,1,2
94,"haarfoehn","lärm machen",12,7,4,0.75,1,1,1,0
94,"haarfoehn","gefrorenes auftauen",12,7,5,1.5,2,2,1,1
95,"haarfoehn","zum Haare föhnen",12,7,1,0,0,0,0,0
95,"haarfoehn","zum Kleber trocknen",12,7,2,0.75,1,0,1,1
95,"haarfoehn","zum Wäsche trocknen",12,7,3,1,1,1,1,1
95,"haarfoehn","zum Staub wegföhnen",12,7,4,1.5,1,2,1,2
95,"haarfoehn","zum in die Badewanne schmeißen ;-)",12,7,5,0.75,1,1,1,0
95,"haarfoehn","zum Verschenken",12,7,6,0,0,0,0,0
95,"haarfoehn","zum Herumliegen",12,7,7,0,0,0,0,0
95,"haarfoehn","zum Verkaufen",12,7,8,0,0,0,0,0
95,"haarfoehn","zum Katze verscheuchen",12,7,9,1.5,2,2,1,1
96,"haarfoehn","auftauen",12,7,1,1.25,1,2,1,1
96,"haarfoehn","wachs lösen",12,7,2,1.25,1,1,1,2
96,"haarfoehn","etwas weich machen",12,7,3,1,1,1,1,1
96,"haarfoehn","haare föhnen",12,7,4,0,0,0,0,0
96,"haarfoehn","warm machen",12,7,5,1.25,2,1,1,1
96,"haarfoehn","anwärmen",12,7,6,0.75,1,1,0,1
96,"haarfoehn","staub wegblasen",12,7,7,1.5,2,1,1,2
96,"haarfoehn","etwas aus einem spalt holen",12,7,8,1.25,0,2,1,2
96,"haarfoehn","nagellack trocknen",12,7,9,1,1,1,1,1
96,"haarfoehn","wäsche trocknen",12,7,10,0.75,1,0,1,1
97,"haarfoehn","diverse gegenstände trocknen",12,7,1,0.75,1,1,0,1
97,"haarfoehn","strümpfe aufziehen und dehnen",12,7,2,1.25,1,2,1,1
97,"haarfoehn","holz bearbeiten um es biegsam zu machen",12,7,3,1,0,1,2,1
97,"haarfoehn","essen wärmen",12,7,4,1.25,2,1,1,1
97,"haarfoehn","handschuhe vorwärmen",12,7,5,1.25,2,1,1,1
97,"haarfoehn","bettsocken anwärmen",12,7,6,1.25,2,1,1,1
97,"haarfoehn","als kasperlfigur verwenden",12,7,7,2,1,2,3,2
97,"haarfoehn","ein paar augen aufmalen und als ungeheuer auftreten lasseen",12,7,8,1.25,0,2,3,0
97,"haarfoehn","kleidung schneller trocken bringen",12,7,9,1,1,1,1,1
98,"haarfoehn","Haare föhnen",12,7,1,0,0,0,0,0
98,"haarfoehn","Mauertrockenlegung",12,7,2,1.25,1,1,2,1
98,"haarfoehn","zum Zehenanwärmen",12,7,3,1.75,2,2,1,2
98,"haarfoehn","Fingeranwärmen",12,7,4,1,1,1,1,1
98,"haarfoehn","Lärmmittel",12,7,5,0.75,1,1,1,0
98,"haarfoehn","Mordinstrument",12,7,6,1,1,1,1,1
98,"haarfoehn","Farbtrockner",12,7,7,1,1,1,1,1
98,"haarfoehn","Kleider trocknen",12,7,8,1,1,1,1,1
98,"haarfoehn","zum Spiegel ablaufen lassen",12,7,9,1.25,2,1,1,1
98,"haarfoehn","Katze ärgern",12,7,10,1.25,2,2,1,0
99,"haarfoehn","anwärmen",12,7,1,0.75,1,1,0,1
99,"haarfoehn","gegen blähungen",12,7,2,1,1,2,1,0
99,"haarfoehn","thermometer manipulieren",12,7,3,2.25,3,2,2,2
99,"haarfoehn","windspiel antreiben",12,7,4,1.5,1,2,2,1
99,"haarfoehn","mobile in bewegung setzen",12,7,5,1.25,1,1,2,1
99,"haarfoehn","erotische spiele",12,7,6,1,1,1,2,0
99,"haarfoehn","selbstmord",12,7,7,1,1,1,1,1
99,"haarfoehn","mord",12,7,8,1,1,1,1,1
99,"haarfoehn","lärm machen",12,7,9,0.75,1,1,1,0
99,"haarfoehn","heizen",12,7,10,1.25,2,1,1,1
100,"haarfoehn","Zum Fliegen",12,7,1,0.5,0,1,1,0
100,"haarfoehn","Keks trocknen",12,7,2,0.5,1,1,0,0
100,"haarfoehn","Geldscheine trocknen nach dem Geldwaschen",12,7,3,1.25,2,1,1,1
100,"haarfoehn","Abwehrmittel statt Pfefferspray",12,7,4,1,1,2,1,0
100,"haarfoehn","Laub zusammenblasen",12,7,5,1.5,2,2,1,1
100,"haarfoehn","Garten heizen",12,7,6,0.5,0,0,1,1
100,"haarfoehn","Mäuse bearbeiten",12,7,7,0.75,0,2,1,0
101,"haarfoehn","trocknen",12,7,1,0.5,1,1,0,0
101,"haarfoehn","staub verbassen",12,7,2,1.5,2,1,1,2
101,"haarfoehn","einheizen",12,7,3,1.25,2,1,1,1
101,"haarfoehn","kochen",12,7,4,1.25,2,1,2,0
101,"haarfoehn","frischluft machen",12,7,5,1,1,1,1,1
101,"haarfoehn","auftauen",12,7,6,1.25,1,2,1,1
101,"haarfoehn","löten",12,7,7,1,1,0,3,0
101,"haarfoehn","lasieren",12,7,8,0.75,1,1,1,0
101,"haarfoehn","föhnen",12,7,9,0,0,0,0,0
102,"haarfoehn","zum wärmen kalter füße",12,7,1,1.75,2,2,1,2
102,"haarfoehn","zum anheizen vom Holzgriller",12,7,2,1.25,1,1,1,2
102,"haarfoehn","windeffekt für fotos",12,7,3,1,1,1,1,1
102,"haarfoehn","hörspiele (geräusch ähnlich wind/meerbrausen)",12,7,4,1.75,1,2,3,1
102,"haarfoehn","als mikrophon",12,7,5,1.25,1,1,2,1
102,"haarfoehn","""Waffe""",12,7,6,0.75,1,1,1,0
103,"haarfoehn","Wohnung heizen",12,7,1,1,1,1,1,1
103,"haarfoehn","Kleidung trocknen",12,7,2,1,1,1,1,1
103,"haarfoehn","Strom verbrauchen",12,7,3,0.5,1,1,0,0
103,"haarfoehn","Einbrecher abwehren",12,7,4,0.75,1,1,1,0
103,"haarfoehn","Fusselweitblasen",12,7,5,1.25,1,1,1,2
104,"haarfoehn","haare trocknen",12,7,1,0,0,0,0,0
104,"haarfoehn","kerzen ausblasen",12,7,2,2,3,2,1,2
104,"haarfoehn","wäsche trocknen",12,7,3,0.75,1,0,1,1
104,"haarfoehn","nachbarn ärgern",12,7,4,0.75,1,1,1,0
104,"haarfoehn","stromrechnung erhöhen",12,7,5,0.75,1,1,1,0
104,"haarfoehn","suizit",12,7,6,1,1,1,1,1
104,"haarfoehn","abstauben",12,7,7,1.5,1,2,1,2
104,"haarfoehn","musik machen",12,7,8,1.5,1,2,2,1
105,"haarfoehn","Trocknen",12,7,1,0.5,1,1,0,0
105,"haarfoehn","erhitzen",12,7,2,1,1,1,1,1
105,"haarfoehn","warmhalten",12,7,3,1,1,1,1,1
105,"haarfoehn","werfen",12,7,4,0,0,0,0,0
105,"haarfoehn","blasen",12,7,5,0.25,1,0,0,0
105,"haarfoehn","modellieren",12,7,6,1,1,1,1,1
105,"haarfoehn","nageln",12,7,7,1,1,1,2,0
105,"haarfoehn","schlagen",12,7,8,0.5,1,1,0,0
105,"haarfoehn","Stromschlag",12,7,9,1,1,1,1,1
105,"haarfoehn","aufhängen",12,7,10,0.5,0,0,1,1
106,"haarfoehn","statt einem handtuch zum abtrocknen",12,7,1,1,1,1,1,1
106,"haarfoehn","um papier wegzublasen",12,7,2,1,1,1,1,1
107,"haarfoehn","wäsche trocknen",12,7,1,0.75,1,0,1,1
107,"haarfoehn","kinderspielzeug",12,7,2,1,1,1,1,1
107,"haarfoehn","mikrofon",12,7,3,1.25,1,1,2,1
107,"haarfoehn","deko",12,7,4,0.5,0,1,1,0
107,"haarfoehn","wärmen",12,7,5,0.75,1,1,0,1
107,"haarfoehn","fotoshooing, special effect",12,7,6,1.25,2,1,1,1
107,"haarfoehn","staubaufwirbeln",12,7,7,1.25,1,1,1,2
107,"haarfoehn","selbstmord",12,7,8,1,1,1,1,1
107,"haarfoehn","briefbeschwerer",12,7,9,1,1,1,1,1
107,"haarfoehn","waffenatrappe",12,7,10,2,2,2,1,3
107,"haarfoehn","nagellack ausprobieren",12,7,11,1,1,1,1,1
108,"haarfoehn","Haare fönen",12,7,1,0,0,0,0,0
108,"haarfoehn","Wäsche trocknen",12,7,2,0.75,1,0,1,1
108,"haarfoehn","Farbe trocknen",12,7,3,1,1,1,1,1
108,"haarfoehn","Wind zu erzeugen",12,7,4,0.75,1,1,0,1
108,"haarfoehn","Ventilator",12,7,5,2,3,2,2,1
108,"haarfoehn","im Fasching als Pistole",12,7,6,1.25,1,1,2,1
108,"haarfoehn","als Wurfgeschoss",12,7,7,0.5,1,1,0,0
108,"haarfoehn","Kreisel",12,7,8,0.75,0,1,2,0
108,"haarfoehn","um Lärm zu machen",12,7,9,0.5,1,0,1,0
109,"haarfoehn","trocknen",12,7,1,0.5,1,1,0,0
109,"haarfoehn","zum grillanzünden",12,7,2,1,0,1,1,2
109,"haarfoehn","für farbe zum trocknen",12,7,3,1,1,1,1,1
109,"haarfoehn","zum verteidigen",12,7,4,0.75,1,1,1,0
109,"haarfoehn","zum garen",12,7,5,1.5,2,1,2,1
109,"haarfoehn","zum rösten",12,7,6,1.5,2,0,2,2
110,"haarfoehn","nägel trocknen",12,7,1,1,1,1,1,1
110,"haarfoehn","bilder trockenföhnen",12,7,2,1,1,1,1,1
110,"haarfoehn","suppe warmföhnen",12,7,3,1.75,2,2,2,1
110,"haarfoehn","farbe an der wand verteilen",12,7,4,1.5,1,2,2,1
110,"haarfoehn","anstelle von heizstrahler",12,7,5,1.5,2,2,1,1
111,"haarfoehn","kleidung trocknen",12,7,1,1,1,1,1,1
111,"haarfoehn","zerlegen",12,7,2,0.5,1,1,0,0
111,"haarfoehn","sich aufzuwärmen",12,7,3,1,1,1,1,1
111,"haarfoehn","haare föhnen",12,7,4,0,0,0,0,0
111,"haarfoehn","zum bemalen",12,7,5,0.75,1,1,1,0
111,"haarfoehn","aufhängen alt dekoration",12,7,6,0.5,0,1,1,0
111,"haarfoehn","als instrument",12,7,7,1.25,1,1,2,1
112,"haarfoehn","haare trocknen",12,7,1,0,0,0,0,0
112,"haarfoehn","als gebläse",12,7,2,0.25,1,0,0,0
112,"haarfoehn","zum erwärmen",12,7,3,0.75,1,0,1,1
113,"haarfoehn","fohnen",12,7,1,0,0,0,0,0
113,"haarfoehn","drocknen",12,7,2,0.25,0,1,0,0
113,"haarfoehn","aufwermen",12,7,3,0.75,1,1,0,1
113,"haarfoehn","hose drachnen",12,7,4,0.75,1,1,1,0
114,"haarfoehn","trocknen",12,7,1,0.5,1,1,0,0
114,"haarfoehn","laub wegblasen",12,7,2,1.5,2,2,1,1
114,"haarfoehn","wäemw",12,7,3,0.5,1,1,0,0
114,"haarfoehn","en",12,7,4,0,0,0,0,0
114,"haarfoehn","wärmen",12,7,5,0.75,1,1,0,1
114,"haarfoehn","umbringen",12,7,6,0.5,0,0,1,1
114,"haarfoehn","abstauben",12,7,7,1.5,1,2,1,2
114,"haarfoehn","lärmen",12,7,8,0.75,1,1,1,0
114,"haarfoehn","ein und ausschalten",12,7,9,0,0,0,0,0
115,"haarfoehn","strumpfhose/socken trocknen",12,7,1,1,1,1,1,1
115,"haarfoehn","papierspielzeug antreiben",12,7,2,1.25,1,1,2,1
115,"haarfoehn","wellen im waschbecken erzeugen",12,7,3,1.5,1,2,1,2
115,"haarfoehn","schmerzen/verspannungen lindern",12,7,4,1.25,2,0,2,1
116,"haarfoehn","trocknen",12,7,1,0.5,1,1,0,0
116,"haarfoehn","mord",12,7,2,1,1,1,1,1
116,"haarfoehn","lärm machen",12,7,3,0.75,1,1,1,0
116,"haarfoehn","kurzschluss erzeugen",12,7,4,0.75,1,1,0,1
116,"haarfoehn","strom verbrauchen",12,7,5,0.5,1,1,0,0
116,"haarfoehn","wind erzeugen",12,7,6,0.75,1,1,0,1
116,"haarfoehn","wärme erzeugen",12,7,7,0.75,1,1,0,1
116,"haarfoehn","etwas aufwärmen",12,7,8,1,1,1,1,1
116,"haarfoehn","heißluftballon füllebn",12,7,9,1.25,1,2,1,1
116,"haarfoehn","haare föhnen",12,7,10,0,0,0,0,0
116,"haarfoehn","jemanden erschrecken",12,7,11,0.75,1,1,1,0
116,"haarfoehn","auf jemanden werfen",12,7,12,0.5,1,1,0,0
116,"haarfoehn","mit kabel etwas verbinden",12,7,13,1,1,2,1,0
117,"haarfoehn","haare trocknen",12,7,1,0,0,0,0,0
117,"haarfoehn","kunststoff biegen",12,7,2,1.25,1,2,1,1
117,"haarfoehn","kleider trocknen",12,7,3,1,1,1,1,1
117,"haarfoehn","lärm machen",12,7,4,0.75,1,1,1,0
117,"haarfoehn","mund wärmen",12,7,5,0.75,1,1,1,0
117,"haarfoehn","nasenhaare föhnen",12,7,6,1.25,2,1,1,1
117,"haarfoehn","nagelpilz austrocknen",12,7,7,1.5,2,1,1,2
117,"haarfoehn","jemanden erschrecken",12,7,8,0.75,1,1,1,0
117,"haarfoehn","banküberfall",12,7,9,0.75,0,0,2,1
117,"haarfoehn","koffer beschweren",12,7,10,0.75,0,1,1,1
117,"haarfoehn","im fasching als friseur gehen",12,7,11,1.5,1,2,2,1
118,"haarfoehn","haare trocknen",12,7,1,0,0,0,0,0
118,"haarfoehn","lack trocknen",12,7,2,1,1,1,1,1
118,"haarfoehn","ausgewaschenen fleck auf bluse trocknen",12,7,3,1,1,1,1,1
118,"haarfoehn","teig trocknen",12,7,4,1.25,2,1,1,1
118,"haarfoehn","scherzhaft als pistole",12,7,5,1,1,1,1,1
118,"haarfoehn","aufmachen und schüler den elektromotor erklären",12,7,6,1.5,1,2,2,1
118,"haarfoehn","frisur stylen",12,7,7,0,0,0,0,0
118,"haarfoehn","für wettbewerb in wattebällchen weitblasen",12,7,8,1.75,1,2,2,2
119,"haarfoehn","backen eines kuchens",12,7,1,1,1,1,2,0
119,"haarfoehn","aufwärmen/kochen eines gerichts",12,7,2,1.5,2,1,2,1
119,"haarfoehn","das kabel als mordwaffe",12,7,3,1,1,1,1,1
119,"haarfoehn","kabel als leine",12,7,4,1,0,1,2,1
119,"haarfoehn","föhn in wasser als mordwaffe",12,7,5,1,1,1,1,1
119,"haarfoehn","anwärmen",12,7,6,0.75,1,1,0,1
119,"haarfoehn","eis wegschmelzen",12,7,7,1,1,1,1,1
119,"haarfoehn","um ins vereiste auto zu kommen",12,7,8,1.25,1,2,1,1
119,"haarfoehn","um sitznachbarn zu ärgern",12,7,9,0.5,0,1,1,0
119,"haarfoehn","um gelsen zu verschäuchen",12,7,10,1.5,2,2,1,1
119,"haarfoehn","um katze zu ärgern",12,7,11,1,1,2,1,0
119,"haarfoehn","als testung ob jemand noch temperatur(warm kalt unterscheiden) fühlen kann",12,7,12,2.25,2,3,3,1
120,"haarfoehn","nasse wäsche trocknen",12,7,1,1,1,1,1,1
120,"haarfoehn","segelschiffchen antreiben",12,7,2,1.5,1,2,2,1
120,"haarfoehn","klebstoff trocknen",12,7,3,1,1,1,1,1
120,"haarfoehn","hände wärmen",12,7,4,1,1,1,1,1
120,"haarfoehn","raumsl",12,7,5,0.75,2,1,0,0
120,"haarfoehn","raumluft erwärmen",12,7,6,1.25,2,1,1,1
120,"haarfoehn","heißluftballon befüllen",12,7,7,1.25,1,2,1,1
120,"haarfoehn","bastelauto antreiben",12,7,8,1.25,1,1,2,1
120,"haarfoehn","lack ablösen",12,7,9,1.5,1,2,2,1
121,"haarfoehn","haare föhnen",12,7,1,0,0,0,0,0
121,"haarfoehn","windrad antreiben",12,7,2,1.25,1,1,2,1
121,"haarfoehn","in die Badewanne werfen",12,7,3,1,1,1,1,1
121,"haarfoehn","farbe trocknen",12,7,4,1,1,1,1,1
121,"haarfoehn","hose trocknen",12,7,5,1,1,1,1,1
121,"haarfoehn","werfen",12,7,6,0,0,0,0,0
122,"haarfoehn","Haare trocknen",12,7,1,0,0,0,0,0
122,"haarfoehn","Gefriertruhe auftauen",12,7,2,1.5,1,3,1,1
122,"haarfoehn","Hund föhnen",12,7,3,0.75,1,1,1,0
122,"haarfoehn","Katze föhnen",12,7,4,0.75,1,1,1,0
122,"haarfoehn","Wind machen",12,7,5,1,1,1,1,1
122,"haarfoehn","freunde ärgern",12,7,6,0.75,1,1,1,0
122,"haarfoehn","Hose trocknen",12,7,7,1,1,1,1,1
122,"haarfoehn","Bröseln wegblasen",12,7,8,1.5,2,1,1,2
122,"haarfoehn","Ball bewegen",12,7,9,1.25,1,1,1,2
123,"haarfoehn","Wäsche trocknen",12,7,1,0.75,1,0,1,1
123,"haarfoehn","Essen auftauen",12,7,2,1.25,2,1,1,1
123,"haarfoehn","Baywatchvideo drehen mit fliegenden Haaren",12,7,3,1.75,2,2,2,1
123,"haarfoehn","damit essen",12,7,4,0.25,0,1,0,0
123,"haarfoehn","als Kochlöffel benutzen (wenn nicht angesteckt)",12,7,5,0.5,0,0,2,0
123,"haarfoehn","ganz viel heiße Luft in den Körper blasen und Luftballon spielen",12,7,6,0.5,0,0,2,0
123,"haarfoehn","nagellack trocknen",12,7,7,1,1,1,1,1
123,"haarfoehn","Schmutz wegblasen",12,7,8,1.5,2,1,1,2
124,"haarfoehn","Klebstoff trocknen",12,7,1,1,1,1,1,1
124,"haarfoehn","Wind spielen",12,7,2,1,1,1,1,1
124,"haarfoehn","Lärm machen",12,7,3,0.75,1,1,1,0
124,"haarfoehn","spielerischen Kampf",12,7,4,0.75,1,1,1,0
124,"haarfoehn","stumpfer Gegenstand im Nahkampf",12,7,5,1,1,1,2,0
124,"haarfoehn","Briefbeschwerer",12,7,6,1,1,1,1,1
124,"haarfoehn","Türstopper",12,7,7,1.75,3,1,2,1
124,"haarfoehn","Mordwaffe",12,7,8,1,1,1,1,1
125,"haarfoehn","Trocknen von Kleidung",12,7,1,1,1,1,1,1
125,"haarfoehn","Erwärmung des Körpers",12,7,2,1,1,1,1,1
125,"haarfoehn","Spielzeugpistole",12,7,3,1,1,1,1,1
126,"haarfoehn","lärmen",12,7,1,0.75,1,1,1,0
126,"haarfoehn","lüften",12,7,2,1,1,1,1,1
126,"haarfoehn","blasen",12,7,3,0.25,1,0,0,0
126,"haarfoehn","fangen",12,7,4,0,0,0,0,0
126,"haarfoehn","suchen",12,7,5,0,0,0,0,0
126,"haarfoehn","finden",12,7,6,0.25,0,1,0,0
126,"haarfoehn","kapput machen",12,7,7,0,0,0,0,0
126,"haarfoehn","spielen",12,7,8,1,1,1,1,1
126,"haarfoehn","reparieren",12,7,9,0.25,0,1,0,0
126,"haarfoehn","kochen",12,7,10,1.25,2,1,2,0
126,"haarfoehn","erwärmen",12,7,11,1,1,1,1,1
127,"haarfoehn","trocknen von nassen schuhen",12,7,1,1,1,1,1,1
127,"haarfoehn","trocknen von kleidung",12,7,2,1,1,1,1,1
127,"haarfoehn","pingpong spielen",12,7,3,1.5,1,1,2,2
